9791169291606,시/에세이,그저 그런 사랑이야기 (미국사는 할머니가 들려주는 두번째 사랑이야기) ,장마리아,10000,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230314_164/pocket_1678752045525VQNE7_JPEG/kyobo845036832196331025l480D230341050.jpg?type=m260
9791157956821,시/에세이,매화는 내 딸 매실은 내 아들 2 (아름다운 농사꾼 홍쌍리 자전시집) ,홍쌍리,12000,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230314_117/pocket_1678752190814xdSTw_JPEG/kyobo7835757540822605401l9791157956821.jpg?type=m260
9791157956814,시/에세이,매화는 내 딸 매실은 내 아들 1 (아름다운 농사꾼 홍쌍리 자전시집) ,홍쌍리,12000,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230314_165/pocket_1678752197612yQsdg_JPEG/kyobo7833074476184448040l9791157956814.jpg?type=m260
9791191731453,시/에세이,존재만으로 빛나는 너에게 ,안진수,11000,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230314_287/pocket_1678752211103ks0EV_JPEG/kyobo3656886768722304713l9791191731453.jpg?type=m260
9791169291958,시/에세이,사표를 날렸다. 글을 적는다. ,박경식,10000,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230314_175/pocket_1678752308412NW9Us_JPEG/kyobo5074079776534684444l480D230309080.jpg?type=m260
9791197916441,시/에세이,일본에서 일하면 어때? (본격 일본 직장인 라이프 에세이) ,모모,9500,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230314_18/pocket_1678755689491QqI1y_JPEG/upaper2673798550466658878U1158415.jpg?type=m260
9791192102139,시/에세이,이상한 나라의 박지현 (박지현 정치 에세이) ,박지현,14000,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230314_201/pocket_1678748523124qjMW2_JPEG/kpc65280994860055211509791192102146.jpg?type=m260
9791197631696,시/에세이,"어느 날, 아침이 달리자고 말했다 ",박채은,10500,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230311_186/pocket_1678493055724R1maW_JPEG/kyobo3925307352664670488l9791197631696.jpg?type=m260
9791192381275,시/에세이,신혼 엔딩 ,이진영,10500,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230311_251/pocket_16784930625454n5kV_JPEG/kyobo1903362616185106849l9791192381275.jpg?type=m260
9791158161408,시/에세이,내 인생도 편집이 되나요? ,이지은,10400,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230311_28/pocket_1678493083578DCtAj_JPEG/kyobo9153688046700181189l9791158161408.jpg?type=m260
9791158544003,시/에세이,"예, 여기 있습니다 ",곽경옥,9000,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230311_123/pocket_1678493136989BfAmJ_JPEG/kyobo1569111430541309913l9791158544003.jpg?type=m260
9791190275873,시/에세이,네 통의 편지 (퇴계에게 공부법을 배우다) ,설흔,9800,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230311_9/pocket_1678493196307z7mSo_JPEG/kyobo5992738540233224128l9791190275873.jpg?type=m260
9791190275866,시/에세이,붉은 까마귀 (연암에게 글쓰기를 배우다) ,설흔,9800,0.0,전체 이용가,https://comicthumb-phinf.pstatic.net/20230311_32/pocket_1678493202134BmCf9_JPEG/kyobo3006776155200232649l9791190275866.jpg?type=m260
